row_number,prediction,actual_value,current_value,dist_baseline,dist_prediction,accuracy
575,4.158812,2.9,4.6,1.6999998,1.258812,25.952232
576,3.7807577,2.9,2.9,0,0.8807576,0
577,2.2613995,1.7,2.9,1.2,0.56139946,53.216713
578,2.8022754,1.6,1.7,0.100000024,1.2022754,0
579,1.4539787,0.9,1.6,0.70000005,0.5539787,20.860195
580,1.1868157,0.2,0.9,0.7,0.98681575,0
581,0.94619805,-0.4,0.2,0.6,1.3461981,0
582,0.7730704,0.1,-0.4,0.5,0.6730704,0
583,2.1171339,1.4,0.1,1.3,0.7171339,44.835854
584,4.8571234,2.9,1.4,1.5000001,1.9571233,0
585,6.054371,4.6,2.9,1.6999998,1.454371,14.448756
586,7.112546,6.1,4.6,1.5,1.0125461,32.49693
587,8.547804,7.3,6.1,1.2000003,1.2478037,0
588,10.151936,8.6,7.3,1.3000002,1.5519352,0
589,11.66734,9.4,8.6,0.79999924,2.2673407,0
590,12.885496,10.3,9.4,0.9000006,2.585496,0
591,12.869582,10.8,10.3,0.5,2.069582,0
592,13.011517,10.6,10.8,0.19999981,2.4115162,0
593,13.029944,10,10.6,0.6000004,3.0299444,0
594,11.842549,9.2,10,0.8000002,2.6425495,0
595,11.0284395,8.8,9.2,0.39999962,2.2284393,0
596,10.716639,7.3,8.8,1.5,3.4166384,0
597,10.009001,6.2,7.3,1.1000004,3.809001,0
598,7.8218637,6.1,6.2,0.099999905,1.7218637,0
599,6.2332683,5,6.1,1.0999999,1.2332683,0
600,6.271452,4.5,5,0.5,1.771452,0
601,5.051053,1.9,4.5,2.6,3.151053,0
602,4.837861,2,1.9,0.100000024,2.837861,0
603,2.2375531,0.5,2,1.5,1.7375531,0
604,1.945654,0.5,0.5,0,1.445654,0
605,-0.12986064,0.5,0.5,0,0.62986064,0
606,0.5796839,1.6,0.5,1.1,1.0203161,7.243991
607,2.4479606,3.2,1.6,1.6,0.75203943,52.997536
608,6.510287,4.7,3.2,1.4999998,1.810287,0
609,8.624028,6.4,4.7,1.7000003,2.224028,0
610,9.59242,7.6,6.4,1.1999998,1.9924197,0
611,11.985394,9.2,7.6,1.5999999,2.7853937,0
612,13.298178,10.8,9.2,1.6000004,2.4981775,0
613,15.476076,11.9,10.8,1.0999994,3.5760765,0
614,16.906643,12.8,11.9,0.9000006,4.1066427,0
615,17.158888,13.2,12.8,0.39999962,3.958888,0
616,16.733574,13.1,13.2,0.09999943,3.6335735,0
617,16.340183,12.7,13.1,0.40000057,3.6401834,0
618,14.774652,12,12.7,0.6999998,2.7746515,0
619,13.212792,11.2,12,0.8000002,2.0127926,0
620,12.437829,10.5,11.2,0.6999998,1.937829,0
621,11.6578455,10,10.5,0.5,1.6578455,0
622,10.653901,9,10,1,1.6539011,0
623,10.090259,7.8,9,1.1999998,2.2902584,0
624,8.473882,7.2,7.8,0.6000004,1.2738819,0
625,7.3353963,6.5,7.2,0.6999998,0.8353963,0
626,6.8283267,6.1,6.5,0.4000001,0.7283268,0
627,5.897104,5.3,6.1,0.7999997,0.5971036,25.362026
628,4.7382026,4.6,5.3,0.7000003,0.13820267,80.256775
629,3.4418786,4.3,4.6,0.2999997,0.85812163,0
630,3.3289545,4.1,4.3,0.20000029,0.77104545,0
631,4.7151375,6,4.1,1.9000001,1.2848625,32.375656
632,7.591955,7.8,6,1.8000002,0.208045,88.44194
633,10.571977,10.3,7.8,2.5,0.27197647,89.12094
634,12.581268,13.7,10.3,3.3999996,1.1187315,67.09612
635,15.008708,17.1,13.7,3.4000006,2.0912924,38.49141
636,18.516466,18.1,17.1,1,0.41646576,58.353424
637,20.472172,18.7,18.1,0.6000004,1.772171,0
638,20.065958,18.9,18.7,0.19999886,1.1659584,0
639,19.970917,18.1,18.9,0.79999924,1.8709164,0
640,18.854683,17.9,18.1,0.20000076,0.9546833,0
641,17.794643,16,17.9,1.8999996,1.7946434,5.545068
642,16.262983,13.5,16,2.5,2.7629833,0
643,13.279189,12.1,13.5,1.3999996,1.1791887,15.772211
644,10.844347,11.2,12.1,0.9000006,0.3556528,60.48305
645,10.0904455,10.5,11.2,0.6999998,0.40955448,41.4922
646,9.129349,10.1,10.5,0.39999962,0.9706516,0
647,8.811701,8.9,10.1,1.2000008,0.0882988,92.64177
648,7.603678,8,8.9,0.8999996,0.39632177,55.964233
649,6.1966457,7.3,8,0.6999998,1.1033545,0
650,5.4971743,6.7,7.3,0.6000004,1.2028255,0
651,4.7863226,6.4,6.7,0.2999997,1.6136775,0
652,4.0800743,5.6,6.4,0.8000002,1.5199256,0
653,4.1339006,5.6,5.6,0,1.4660993,0
654,3.8830376,5.7,5.6,0.099999905,1.8169622,0
655,5.231306,6.4,5.7,0.7000003,1.168694,0
656,6.3642154,7.5,6.4,1.0999999,1.1357846,0
657,7.6844664,8.5,7.5,1,0.81553364,18.446636
658,8.827476,9.5,8.5,1,0.67252445,32.747555
659,9.933391,9.7,9.5,0.19999981,0.23339081,0
660,10.808985,10.7,9.7,1,0.10898495,89.1015
661,10.920365,11.1,10.7,0.40000057,0.17963505,55.091305
662,11.595635,12.4,11.1,1.2999992,0.8043642,38.125793
663,11.479201,13.1,12.4,0.70000076,1.6207991,0
664,12.557582,13.5,13.1,0.39999962,0.9424181,0
665,12.605598,10.8,13.5,2.6999998,1.8055983,33.125984
666,11.45833,9.4,10.8,1.4000006,2.0583305,0
667,7.931931,8.9,9.4,0.5,0.9680686,0
668,7.246257,8.1,8.9,0.79999924,0.85374355,0
669,7.0362887,8.2,8.1,0.09999943,1.1637111,0
670,5.9071302,6.7,8.2,1.5,0.79286957,47.14203
671,5.6219606,3.3,6.7,3.3999999,2.3219607,31.707037
672,4.1575174,4.8,3.3,1.5000002,0.64248276,57.167824
673,1.6955743,3.3,4.8,1.5000002,1.6044257,0
674,3.0778627,1.9,3.3,1.4,1.1778628,15.866941
675,1.322134,3.3,1.9,1.4,1.9778659,0
676,0.05637627,4.9,3.3,1.6000001,4.8436236,0
677,1.5742978,4,4.9,0.9000001,2.425702,0
678,3.325127,3.8,4,0.20000005,0.47487307,0
679,4.025251,5,3.8,1.2,0.9747491,18.770916
680,6.0047045,6.7,5,1.6999998,0.69529533,59.10027
681,7.0306935,8.2,6.7,1.5,1.1693063,22.04625
682,8.298257,8.7,8.2,0.5,0.40174294,19.651413
683,8.865443,9.2,8.7,0.5,0.33455658,33.088684
684,9.148927,9.2,9.2,0,0.051073074,0
685,9.801691,9.8,9.2,0.6000004,0.0016908646,99.718185
686,9.50354,10.4,9.8,0.5999994,0.8964596,0
687,9.986547,10,10.4,0.39999962,0.01345253,96.63686
688,10.527759,10.1,10,0.10000038,0.42775822,0
689,9.239337,10,10.1,0.10000038,0.76066303,0
690,8.24408,9.6,10,0.39999962,1.3559208,0
691,7.608972,7.5,9.6,2.1000004,0.10897207,94.81085
692,7.518868,5.8,7.5,1.6999998,1.7188678,0
693,5.4262505,5.3,5.8,0.5,0.12625027,74.74995
694,3.664016,5.2,5.3,0.10000038,1.5359838,0
695,3.2806547,4.8,5.2,0.39999962,1.5193455,0
696,3.4318602,4.5,4.8,0.3000002,1.0681398,0
697,3.1648338,4.2,4.5,0.3000002,1.035166,0
698,2.9198647,4.1,4.2,0.099999905,1.1801353,0
699,3.2015994,3.9,4.1,0.19999981,0.69840074,0
700,2.687253,3.5,3.9,0.4000001,0.812747,0
701,2.0342712,3.4,3.5,0.099999905,1.3657289,0
702,1.810142,3.3,3.4,0.10000014,1.4898579,0
703,3.6455219,4.7,3.3,1.3999999,1.0544779,24.680138
704,5.3822465,5.8,4.7,1.1000004,0.4177537,62.022408
705,6.7014074,7.1,5.8,1.2999997,0.39859247,69.339035
706,6.7246413,8,7.1,0.9000001,1.2753587,0
707,7.5864024,8.9,8,0.8999996,1.3135972,0
708,8.662677,9.9,8.9,1,1.2373228,0
709,10.133296,10.4,9.9,0.5,0.2667036,46.65928
710,11.328633,10.6,10.4,0.20000076,0.7286329,0
711,11.36927,10.8,10.6,0.19999981,0.56927013,0
712,10.857087,10.1,10.8,0.6999998,0.75708675,0
713,10.654624,9.1,10.1,1,1.5546236,0
714,8.711487,7.9,9.1,1.2000003,0.8114867,32.37612
715,7.1303053,6.9,7.9,1,0.2303052,76.96948
716,5.8374624,5.8,6.9,1.0999999,0.037462234,96.59434
717,5.1816196,5.1,5.8,0.7000003,0.08161974,88.34004
718,4.425534,4.6,5.1,0.5,0.17446613,65.10677
719,3.3266008,4.6,4.6,0,1.2733991,0
720,2.8319995,4.8,4.6,0.20000029,1.9680007,0
721,2.777487,4.6,4.8,0.20000029,1.8225129,0
722,3.2146447,4.4,4.6,0.19999981,1.1853554,0
723,3.0353427,4.5,4.4,0.099999905,1.4646573,0
724,2.208702,4.4,4.5,0.099999905,2.191298,0
725,2.3923526,4.2,4.4,0.20000029,1.8076472,0
726,2.538476,4.2,4.2,0,1.6615238,0
727,3.927011,4.5,4.2,0.3000002,0.572989,0
728,5.854881,4.8,4.5,0.3000002,1.0548806,0
729,5.820129,5.4,4.8,0.5999999,0.42012882,29.97852
730,5.5482354,5.8,5.4,0.4000001,0.25176477,37.058823
731,6.0834603,7,5.8,1.1999998,0.91653967,23.621685
732,6.231345,8.6,7,1.6000004,2.3686552,0
733,8.721865,7.2,8.6,1.4000006,1.5218649,0
734,11.64002,6.9,7.2,0.2999997,4.7400203,0
735,8.508932,7.8,6.9,0.9000001,0.7089319,21.229797
736,8.153834,7.7,7.8,0.10000038,0.45383453,0
737,9.696447,7.4,7.7,0.2999997,2.2964473,0
738,8.116684,7.1,7.4,0.3000002,1.016684,0
739,6.9808965,6.3,7.1,0.7999997,0.6808963,14.887935
740,6.5600014,6.5,6.3,0.19999981,0.060001373,69.99928
741,5.398954,6.8,6.5,0.3000002,1.4010463,0
742,5.9599085,7.2,6.8,0.39999962,1.2400913,0
743,6.4386096,7.5,7.2,0.3000002,1.0613904,0
744,6.8169246,7.4,7.5,0.099999905,0.5830755,0
745,7.2752137,7.4,7.4,0,0.12478638,0
746,7.4619985,7.6,7.4,0.19999981,0.13800144,30.999214
747,7.234786,7,7.6,0.5999999,0.23478603,60.86899
748,7.4080873,5,7,2,2.4080873,0
749,6.9743004,3.5,5,1.5,3.4743004,0
750,4.8859925,4.7,3.5,1.1999998,0.18599272,84.5006
751,5.32419,11.3,4.7,6.6000004,5.97581,9.457427
752,9.016319,12.6,11.3,1.3000002,3.583681,0
753,16.965307,13.2,12.6,0.5999994,3.7653074,0
754,18.19058,13,13.2,0.19999981,5.1905804,0
755,19.098625,14.6,13,1.6000004,4.498625,0
756,19.24974,15.3,14.6,0.6999998,3.9497404,0
757,20.299803,16.4,15.3,1.0999994,3.8998032,0
758,20.296745,16.8,16.4,0.39999962,3.496746,0
759,21.038336,16.7,16.8,0.099998474,4.338335,0
760,20.493443,16.1,16.7,0.6000004,4.393442,0
761,19.207376,15.1,16.1,1,4.107376,0
762,17.813698,13.6,15.1,1.5,4.2136974,0
763,15.621562,12.8,13.6,0.8000002,2.8215618,0
764,13.905099,11.6,12.8,1.1999998,2.3050985,0
765,13.629029,10.7,11.6,0.9000006,2.9290295,0
766,12.252792,9.6,10.7,1.0999994,2.652792,0
767,11.067349,7.3,9.6,2.3000002,3.7673492,0
768,9.771256,6.9,7.3,0.4000001,2.8712564,0
769,7.7751493,5.4,6.9,1.5,2.3751493,0
770,7.8531365,2.5,5.4,2.9,5.3531365,0
771,6.641423,4.8,2.5,2.3000002,1.841423,19.938135
772,3.9342113,3.6,4.8,1.2000003,0.33421135,72.14906
773,6.3659234,3.2,3.6,0.39999986,3.1659234,0
774,6.740595,3.8,3.2,0.5999999,2.940595,0
775,9.7652,5.8,3.8,2.0000002,3.9651995,0
776,11.275425,7.6,5.8,1.7999997,3.675425,0
777,12.798128,9.7,7.6,2.1,3.0981283,0
778,14.497219,12,9.7,2.3000002,2.497219,0
779,16.460852,13.8,12,1.8000002,2.6608515,0
780,18.857073,15.7,13.8,1.8999996,3.157073,0
781,19.85878,16.8,15.7,1.0999994,3.0587807,0
782,21.54766,18.1,16.8,1.3000011,3.4476604,0
783,22.007023,18.2,18.1,0.10000038,3.807022,0
784,22.114492,17.8,18.2,0.40000153,4.314493,0
785,21.035736,17.1,17.8,0.69999886,3.9357357,0
786,19.152409,16,17.1,1.1000004,3.1524086,0
787,17.953117,14,16,2,3.9531174,0
788,17.584574,14.1,14,0.10000038,3.4845734,0
789,16.242224,13.2,14.1,0.9000006,3.042224,0
790,16.489069,10.7,13.2,2.5,5.789069,0
791,15.369255,8.6,10.7,2.0999994,6.7692547,0
792,13.369683,7.2,8.6,1.4000006,6.1696835,0
793,11.58802,5.7,7.2,1.5,5.8880205,0
794,10.640301,6.1,5.7,0.4000001,4.540301,0
795,10.020421,6.1,6.1,0,3.9204211,0
796,10.100638,7.7,6.1,1.5999999,2.4006386,0
797,9.402041,6.8,7.7,0.8999996,2.6020412,0
798,11.742752,8.9,6.8,2.0999994,2.8427525,0
799,14.671925,10.5,8.9,1.6000004,4.1719246,0
800,17.665491,13.9,10.5,3.3999996,3.7654915,0
801,18.899977,16.5,13.9,2.6000004,2.3999767,7.693219
802,22.171366,17.9,16.5,1.3999996,4.271366,0
803,24.301668,18.1,17.9,0.20000076,6.201668,0
804,25.196215,19,18.1,0.8999996,6.1962147,0
805,25.123354,18.9,19,0.10000038,6.2233543,0
806,25.387005,17.8,18.9,1.1000004,7.5870056,0
807,24.490093,16.5,17.8,1.2999992,7.990093,0
808,23.204203,15.2,16.5,1.3000002,8.004203,0
809,21.790894,13.9,15.2,1.3000002,7.890894,0
810,20.221066,12.5,13.9,1.3999996,7.7210655,0
811,18.817785,11.1,12.5,1.3999996,7.717785,0
812,17.34944,10.6,11.1,0.5,6.7494392,0
813,15.808676,9.6,10.6,1,6.2086754,0
814,14.935069,7.9,9.6,1.7000003,7.035069,0
815,13.672431,7.8,7.9,0.099999905,5.872431,0
816,12.0707655,8.6,7.8,0.8000002,3.470765,0
817,11.367693,9,8.6,0.39999962,2.367693,0
818,11.537373,7.7,9,1.3000002,3.8373728,0
819,11.204545,8.6,7.7,0.9000006,2.6045446,0
820,9.539563,7.5,8.6,1.1000004,2.0395632,0
821,10.258378,7.9,7.5,0.4000001,2.358378,0
822,10.083145,8,7.9,0.099999905,2.0831451,0
823,12.581265,8.4,8,0.39999962,4.181266,0
824,13.77295,8.9,8.4,0.5,4.8729506,0
825,14.52219,9.3,8.9,0.40000057,5.22219,0
826,14.85106,9.6,9.3,0.3000002,5.2510595,0
827,15.13884,10.2,9.6,0.5999994,4.93884,0
828,15.229519,10.6,10.2,0.40000057,4.6295185,0
829,16.136162,10.9,10.6,0.29999924,5.236162,0
830,16.296465,10.2,10.9,0.6999998,6.096465,0
831,16.318918,7.7,10.2,2.5,8.618918,0
832,15.571673,6.4,7.7,1.2999997,9.171673,0
833,12.9915495,6.1,6.4,0.3000002,6.8915496,0
834,11.928767,6,6.1,0.099999905,5.928767,0
835,11.83044,6,6,0,5.8304396,0
836,11.22898,6.1,6,0.099999905,5.12898,0
837,10.67982,6.4,6.1,0.3000002,4.27982,0
838,10.777759,6.5,6.4,0.099999905,4.2777586,0
839,10.970585,6.4,6.5,0.099999905,4.570585,0
840,10.243289,6.5,6.4,0.099999905,3.743289,0
841,9.946677,6.7,6.5,0.19999981,3.2466774,0
842,9.821936,6.7,6.7,0,3.1219358,0
843,9.24679,6.7,6.7,0,2.5467901,0
844,8.240384,6.6,6.7,0.099999905,1.6403842,0
845,8.51624,6.5,6.6,0.099999905,2.0162401,0
846,9.652584,6.6,6.5,0.099999905,3.0525842,0
847,10.309461,7.6,6.6,1,2.7094607,0
848,10.8984585,8.5,7.6,0.9000001,2.3984585,0
849,12.451609,10.1,8.5,1.6000004,2.3516083,0
850,13.52627,13.1,10.1,3,0.42626953,85.791016
851,16.107483,13.1,13.1,0,3.0074825,0
852,19.30606,13.1,13.1,0,6.2060604,0
853,18.440325,13.2,13.1,0.09999943,5.240325,0
854,18.506214,13.1,13.2,0.09999943,5.4062138,0
855,18.00818,12.1,13.1,1,5.90818,0
856,17.090124,10.8,12.1,1.3000002,6.290124,0
857,15.364625,10.4,10.8,0.40000057,4.9646254,0
858,13.171059,9.5,10.4,0.8999996,3.6710587,0
859,12.752463,8.4,9.5,1.1000004,4.3524637,0
860,11.406932,7.5,8.4,0.8999996,3.9069319,0
861,10.308677,7.1,7.5,0.4000001,3.2086768,0
862,9.653029,6.6,7.1,0.5,3.0530295,0
863,8.875962,6.2,6.6,0.4000001,2.6759624,0
864,7.6242027,5.4,6.2,0.7999997,2.2242026,0
865,7.142816,5.1,5.4,0.3000002,2.0428162,0
866,5.855465,4.9,5.1,0.19999981,0.95546484,0
867,5.284355,4.1,4.9,0.8000002,1.1843553,0
868,5.3770747,4.4,4.1,0.3000002,0.9770746,0
869,5.253094,2.2,4.4,2.2,3.0530941,0
870,8.0743885,3.1,2.2,0.89999986,4.9743886,0
871,5.5054727,7.3,3.1,4.2000003,1.7945275,57.273163
872,7.809583,8.7,7.3,1.3999996,0.8904166,36.3988
873,13.398617,9.6,8.7,0.9000006,3.7986164,0
874,14.109181,11,9.6,1.3999996,3.1091814,0
875,15.19756,11.8,11,0.8000002,3.3975601,0
876,16.877188,12.7,11.8,0.8999996,4.177188,0
877,17.608738,14,12.7,1.3000002,3.608738,0
878,18.437551,14.3,14,0.3000002,4.1375513,0
879,19.022833,14.9,14.3,0.5999994,4.1228333,0
880,18.311844,14.9,14.9,0,3.4118443,0
881,17.45643,13.9,14.9,1,3.5564308,0
882,16.486462,12.2,13.9,1.6999998,4.286462,0
883,15.176929,11.3,12.2,0.8999996,3.8769293,0
884,13.3312845,9.8,11.3,1.5,3.5312843,0
885,11.840262,8.6,9.8,1.1999998,3.240262,0
886,10.784246,8,8.6,0.6000004,2.7842464,0
887,10.00016,7.3,8,0.6999998,2.70016,0
888,9.7772665,6.5,7.3,0.8000002,3.2772665,0
889,9.199513,5.6,6.5,0.9000001,3.5995135,0
890,8.335416,4.3,5.6,1.2999997,4.0354156,0
891,7.553333,4.6,4.3,0.2999997,2.953333,0
892,5.734028,4.9,4.6,0.3000002,0.83402777,0
893,6.175014,4.2,4.9,0.7000003,1.9750142,0
894,9.266177,4.2,4.2,0,5.0661774,0
895,12.384218,5.6,4.2,1.4000001,6.7842183,0
896,13.590212,6.6,5.6,1,6.990212,0
897,14.890583,8.1,6.6,1.5000005,6.7905827,0
898,15.852454,9.3,8.1,1.1999998,6.552454,0
899,17.507359,10.7,9.3,1.3999996,6.8073587,0
900,18.702473,12.9,10.7,2.1999998,5.802473,0
901,20.515446,14,12.9,1.1000004,6.5154457,0
902,22.89265,15,14,1,7.8926506,0
903,23.352245,15.8,15,0.8000002,7.552245,0
904,23.123821,15.2,15.8,0.6000004,7.9238214,0
905,22.432514,13.3,15.2,1.8999996,9.132514,0
906,21.075953,12.6,13.3,0.6999998,8.475952,0
907,18.457626,12.3,12.6,0.3000002,6.157626,0
908,17.91491,12.2,12.3,0.10000038,5.7149096,0
909,17.234198,11.1,12.2,1.0999994,6.134197,0
910,16.67581,10.5,11.1,0.6000004,6.17581,0
911,15.402425,8.7,10.5,1.8000002,6.702425,0
912,14.291551,7.9,8.7,0.7999997,6.3915505,0
913,12.433787,6.3,7.9,1.5999999,6.133787,0
914,11.787528,10.1,6.3,3.8000002,1.6875277,55.59138
915,10.093341,9.1,10.1,1,0.9933405,0.6659508
916,12.826117,8.5,9.1,0.6000004,4.3261166,0
917,11.850133,8.2,8.5,0.3000002,3.6501331,0
918,12.664199,7.9,8.2,0.2999997,4.764199,0
919,15.029953,8.4,7.9,0.49999952,6.6299534,0
920,15.682491,8.7,8.4,0.3000002,6.9824915,0
921,16.025434,9.6,8.7,0.9000006,6.425434,0
922,16.036802,10.1,9.6,0.5,5.936802,0
923,17.46736,10.9,10.1,0.79999924,6.56736,0
924,17.735413,11.6,10.9,0.70000076,6.135412,0
925,18.811134,12.4,11.6,0.79999924,6.4111347,0
926,19.459232,11.6,12.4,0.79999924,7.859232,0
927,20.137001,11.7,11.6,0.09999943,8.437001,0
928,18.900099,11.9,11.7,0.19999981,7.000099,0
929,18.282614,10.2,11.9,1.6999998,8.082614,0
930,17.781471,9.7,10.2,0.5,8.081471,0
931,15.986166,9.1,9.7,0.5999994,6.8861656,0
932,15.485875,8.9,9.1,0.20000076,6.5858755,0
933,14.383347,8.5,8.9,0.39999962,5.8833466,0
934,13.409788,8.1,8.5,0.39999962,5.3097878,0
935,12.484306,7.8,8.1,0.3000002,4.684306,0
936,11.480868,7.3,7.8,0.5,4.180868,0
937,10.888009,6.9,7.3,0.4000001,3.988009,0
938,10.310248,6.6,6.9,0.3000002,3.7102485,0
939,9.713834,6.4,6.6,0.19999981,3.3138337,0
940,9.492019,6.2,6.4,0.20000029,3.292019,0
941,9.312088,6.2,6.2,0,3.1120882,0
942,9.822992,6.7,6.2,0.5,3.1229925,0
943,11.692119,7.6,6.7,0.9000001,4.0921187,0
944,13.146658,8,7.6,0.4000001,5.146658,0
945,14.165497,8.6,8,0.6000004,5.5654964,0
946,14.292901,9.3,8.6,0.6999998,4.992901,0
947,15.006178,10.2,9.3,0.8999996,4.806178,0
948,16.014423,10.8,10.2,0.6000004,5.214423,0
949,17.184137,11,10.8,0.19999981,6.1841373,0
950,17.448635,11.4,11,0.39999962,6.0486355,0
951,17.175337,11.4,11.4,0,5.775337,0
952,17.382395,10.4,11.4,1,6.982395,0
953,16.801275,9.8,10.4,0.5999994,7.001275,0
954,14.422606,9,9.8,0.8000002,5.4226065,0
955,13.482787,8.6,9,0.39999962,4.8827868,0
956,12.549778,8.2,8.6,0.40000057,4.349778,0
957,12.585111,7.5,8.2,0.6999998,5.0851107,0
958,12.415093,6.6,7.5,0.9000001,5.8150935,0
959,11.272357,6.4,6.6,0.19999981,4.872357,0
960,10.371594,5.9,6.4,0.5,4.4715943,0
961,10.094748,5.8,5.9,0.099999905,4.2947474,0
962,9.040248,5.9,5.8,0.099999905,3.1402478,0
963,9.020092,5.6,5.9,0.3000002,3.420092,0
964,8.805575,5.7,5.6,0.099999905,3.1055756,0
965,7.7872863,5.6,5.7,0.099999905,2.1872864,0
966,9.289965,6,5.6,0.4000001,3.2899647,0
967,10.7099,7,6,1,3.7099,0
968,11.897865,8.7,7,1.6999998,3.1978655,0
969,13.130759,9.5,8.7,0.8000002,3.6307592,0
970,15.575641,10.1,9.5,0.6000004,5.4756403,0
971,16.648365,10.6,10.1,0.5,6.0483646,0
972,17.50623,11.4,10.6,0.79999924,6.10623,0
973,18.627195,11.4,11.4,0,7.2271957,0
974,19.36006,11.7,11.4,0.3000002,7.66006,0
975,18.572544,12.5,11.7,0.8000002,6.072544,0
976,18.369062,12.9,12.5,0.39999962,5.469063,0
977,18.685017,12.1,12.9,0.79999924,6.5850163,0
978,17.865736,11.7,12.1,0.40000057,6.165736,0
979,15.8229685,11,11.7,0.6999998,4.8229685,0
980,15.605634,9.3,11,1.6999998,6.3056335,0
981,14.836347,5.5,9.3,3.8000002,9.336347,0
982,12.499791,3.4,5.5,2.1,9.099791,0
983,7.9448104,2.7,3.4,0.70000005,5.24481,0
984,6.4179626,1.8,2.7,0.9000001,4.617963,0
985,5.9314637,2.9,1.8,1.1000001,3.0314636,0
986,5.2902393,4.7,2.9,1.7999997,0.5902395,67.20891
987,6.6218395,1.3,4.7,3.3999999,5.3218393,0
988,8.180236,0.9,1.3,0.39999998,7.280236,0
989,5.541784,0.4,0.9,0.49999997,5.1417837,0
990,7.225484,7.4,0.4,7,0.1745162,97.50691
991,10.739431,9.8,7.4,2.4,0.9394312,60.857033
992,17.726744,10.9,9.8,1.0999994,6.826744,0
993,18.229757,12,10.9,1.1000004,6.2297573,0
994,18.809092,13.1,12,1.1000004,5.709091,0
995,20.594303,14,13.1,0.8999996,6.594303,0
996,21.56617,15.2,14,1.1999998,6.36617,0
997,22.810171,16.4,15.2,1.1999998,6.4101715,0
998,23.673687,16.5,16.4,0.10000038,7.173687,0
999,24.162052,17,16.5,0.5,7.162052,0
1000,22.873096,17.4,17,0.39999962,5.473097,0
1001,22.177332,16.9,17.4,0.5,5.2773323,0
1002,21.309757,15.8,16.9,1.0999994,5.509757,0
1003,19.78585,12.7,15.8,3.1000004,7.0858507,0
1004,18.321432,11.6,12.7,1.0999994,6.7214317,0
1005,15.549052,8.5,11.6,3.1000004,7.0490522,0
1006,14.866859,11.2,8.5,2.6999998,3.6668596,0
1007,12.431403,10.1,11.2,1.0999994,2.3314028,0
1008,13.530674,5.8,10.1,4.3,7.730674,0
1009,12.825222,5,5.8,0.8000002,7.825222,0
1010,9.708568,3.7,5,1.3,6.008568,0
1011,8.4232645,4.2,3.7,0.49999976,4.2232647,0
1012,7.038565,2.9,4.2,1.2999997,4.138565,0
1013,7.5356297,2.5,2.9,0.4000001,5.0356297,0
1014,9.624056,5.7,2.5,3.1999998,3.924056,0
1015,13.749374,11.4,5.7,5.7,2.3493748,58.782898
1016,16.975513,13.3,11.4,1.9000006,3.6755133,0
1017,20.617323,15.6,13.3,2.3000002,5.0173225,0
1018,22.370321,17.7,15.6,2.1000004,4.6703205,0
1019,25.022165,20,17.7,2.2999992,5.0221653,0
1020,26.463495,20.8,20,0.79999924,5.663496,0
1021,27.75498,22.4,20.8,1.6000004,5.3549805,0
1022,27.937046,23,22.4,0.6000004,4.937046,0
1023,28.026394,22.8,23,0.20000076,5.2263947,0
1024,27.192465,23,22.8,0.20000076,4.192465,0
1025,26.284952,22,23,1,4.284952,0
1026,24.910038,20.8,22,1.2000008,4.1100388,0
1027,23.155384,18.7,20.8,2.0999985,4.4553833,0
1028,21.839619,17.4,18.7,1.3000011,4.439619,0
1029,20.04594,15.9,17.4,1.5,4.145941,0
1030,18.745174,17.5,15.9,1.6000004,1.2451744,22.176617
1031,17.187052,16.4,17.5,1.1000004,0.78705215,28.449827
1032,17.002455,13.9,16.4,2.5,3.1024551,0
1033,14.803895,12.1,13.9,1.7999992,2.7038946,0
1034,12.840653,12.7,12.1,0.5999994,0.14065361,76.55771
1035,11.589096,10.1,12.7,2.5999994,1.4890957,42.727077
1036,12.230371,8.7,10.1,1.4000006,3.5303717,0
1037,11.622952,7.7,8.7,1,3.9229527,0
1038,13.323879,12.2,7.7,4.5,1.1238794,75.0249
1039,15.41427,13.3,12.2,1.1000004,2.1142702,0
1040,18.273285,15.9,13.3,2.5999994,2.3732853,8.719778
1041,18.607155,20.2,15.9,4.300001,1.5928459,62.957085
1042,20.88857,24.3,20.2,4.0999985,3.4114285,16.794395
1043,23.762487,24.8,24.3,0.5,1.0375118,0
1044,25.949574,24.7,24.8,0.099998474,1.2495728,0
1045,25.159607,24,24.7,0.70000076,1.1596069,0
1046,24.704275,24.5,24,0.5,0.20427513,59.144974
1047,23.685385,23.8,24.5,0.70000076,0.11461449,83.62652
1048,23.670345,22.7,23.8,1.0999985,0.97034454,11.786736
1049,22.867174,21.4,22.7,1.3000011,1.4671745,0
1050,21.354961,19.5,21.4,1.8999996,1.8549614,2.370435
1051,19.258648,18.2,19.5,1.2999992,1.0586472,18.565554
1052,17.599012,17.4,18.2,0.80000114,0.19901276,75.12344
1053,16.44759,16.5,17.4,0.8999996,0.052410126,94.17665
1054,15.246942,15.7,16.5,0.8000002,0.45305824,43.367733
1055,14.3504305,14.7,15.7,1,0.34956932,65.04307
1056,13.376337,13,14.7,1.6999998,0.37633705,77.862526
1057,12.379356,12.3,13,0.6999998,0.07935619,88.6634
1058,11.216652,12,12.3,0.3000002,0.7833481,0
1059,10.7768135,11.9,12,0.10000038,1.1231861,0
1060,10.205682,8.4,11.9,3.5,1.8056822,48.40908
1061,10.177418,6.9,8.4,1.4999995,3.2774177,0
